gene_id,log2FoldChange
Pocillopora_acuta_HIv1_PredGene_g20235.t1,0.25160450348467883
Pocillopora_acuta_HIv1_PredGene_g22972.t1,-0.03966196264946525
Pocillopora_acuta_HIv1_PredGene_g22032.t1,0.021527537893311934
Pocillopora_acuta_HIv1_PredGene_g25362.t1,0.2753809904977556
Pocillopora_acuta_HIv1_PredGene_g20887.t1,-0.0672824106670065
Pocillopora_acuta_HIv1_PredGene_g23092.t1,-0.0013515663109073617
Pocillopora_acuta_HIv1_PredGene_g25360.t1,0.6144893011043286
Pocillopora_acuta_HIv1_PredGene_g15010.t2,-0.08660974429524469
Pocillopora_acuta_HIv1_PredGene_g18887.t1,-0.2796388828824402
Pocillopora_acuta_HIv1_PredGene_g27644.t1,0.257861823469993
Pocillopora_acuta_HIv1_PredGene_g5298.t1,-0.17662245965436926
Pocillopora_acuta_HIv1_PredGene_g32170.t1,0.0834600373272958
Pocillopora_acuta_HIv1_PredGene_g30234.t1,0.3805448682237865
Pocillopora_acuta_HIv1_PredGene_g32686.t1,-0.047258852097342534
Pocillopora_acuta_HIv1_PredGene_g28471.t1,-0.029718195598111077
Pocillopora_acuta_HIv1_PredGene_g18826.t1,0.05018922738678554
Pocillopora_acuta_HIv1_PredGene_g16379.t1,-0.043058443719966144
Pocillopora_acuta_HIv1_PredGene_g7046.t1,-0.022145736083462195
Pocillopora_acuta_HIv1_PredGene_g17582.t1,0.5151107961250468
Pocillopora_acuta_HIv1_PredGene_g11012.t1,-0.7706098439512785
Pocillopora_acuta_HIv1_PredGene_g17851.t1,-0.15598511957905317
Pocillopora_acuta_HIv1_PredGene_g7971.t1,0.6103674034206171
Pocillopora_acuta_HIv1_PredGene_g3084.t1,-0.035387421604741315
Pocillopora_acuta_HIv1_PredGene_g28623.t1,-0.07318746402152373
Pocillopora_acuta_HIv1_PredGene_g20032.t1,-0.261545761763061
Pocillopora_acuta_HIv1_PredGene_g5992.t1,-0.20560194401892398
Pocillopora_acuta_HIv1_PredGene_g19729.t1,-0.3130601042672731
Pocillopora_acuta_HIv1_PredGene_g30107.t1,0.3547551657238791
Pocillopora_acuta_HIv1_PredGene_g3086.t2,0.8254617541389283
Pocillopora_acuta_HIv1_PredGene_g3086.t1,0.8553256213535363
Pocillopora_acuta_HIv1_PredGene_g63.t1,-0.44618822629586874
Pocillopora_acuta_HIv1_PredGene_g12089.t1,0.3397567538115767
Pocillopora_acuta_HIv1_PredGene_g27463.t1,0.6720907573888957
Pocillopora_acuta_HIv1_PredGene_g16301.t1,0.20460102768477412
Pocillopora_acuta_HIv1_PredGene_g14396.t1,0.7388231245664865
Pocillopora_acuta_HIv1_PredGene_g1348.t1,-0.17331467965952818
Pocillopora_acuta_HIv1_PredGene_g25630.t1,-0.37044668797949226
Pocillopora_acuta_HIv1_PredGene_g22341.t1,0.1237367770731652
Pocillopora_acuta_HIv1_PredGene_g6868.t1,-0.09491651027560495
Pocillopora_acuta_HIv1_PredGene_g22504.t1,-0.24407603976189723
Pocillopora_acuta_HIv1_PredGene_g31104.t1,-0.37209202618075743
Pocillopora_acuta_HIv1_PredGene_11722_t,-1.63481731141827
Pocillopora_acuta_HIv1_PredGene_g24775.t1,-0.6558742739660698
Pocillopora_acuta_HIv1_PredGene_g28473.t1,0.2759137756536408
Pocillopora_acuta_HIv1_PredGene_11051_t,0.14057601263733474
Pocillopora_acuta_HIv1_PredGene_g16549.t2,0.09398137348178547
Pocillopora_acuta_HIv1_PredGene_g26013.t1,0.9237075924240626
